ts,diesel,super95,superplus,gas
1775084006,2.237,1.897,,
1775087274,2.237,1.897,,
1775100118,2.237,1.897,,
1775108792,,1.897,,
1775115547,,1.897,,
1775121145,2.179,1.849,,
